OrderLineID;OrderID;OrderDate;CustomerID;CustomerFirstName;CustomerLastName;CustomerEmail;CustomerPhone;CustomerCity;CustomerProvince;CustomerRegion;CustomerSegment;CustomerSignupDate;SalesRepID;SalesRepFirstName;SalesRepLastName;SalesRepEmail;SalesArea;ProductCode;ProductName;Category;Brand;UnitPriceEUR;Quantity;DiscountPct;WarehouseID;WarehouseName;WarehouseCity;WarehouseProvince;SalesChannel;PaymentMethod;OrderStatus;DeliveryDate;ShippingCostEUR;LineRevenueEUR
OL00007807;O0003171;2024-07-02;C01036;Laura;Romano;laura.romano1036@example.it;+393610085041;Padova;PD;Veneto;Professionista;2025-04-26;S001;Alessandro;Gallo;alessandro.gallo1@example.it;Lombardia;P003;Monitor 27 QHD;Informatica;Visionix;319.00;3;20.00;W02;Bologna Interporto;Bologna;BO;Telefono;Carta;Consegnato;2024-07-04;12.90;778.50
OL00007808;O0003171;2024-07-02;C01036;Laura;Romano;laura.romano1036@example.it;+393610085041;Padova;PD;Veneto;Professionista;2025-04-26;S001;Alessandro;Gallo;alessandro.gallo1@example.it;Lombardia;P005;Mouse Wireless;Accessori;KeyForge;49.90;4;0.00;W02;Bologna Interporto;Bologna;BO;Telefono;Carta;Consegnato;2024-07-04;19.90;219.50
OL00007809;O0003171;2024-07-02;C01036;Laura;Romano;laura.romano1036@example.it;+393610085041;Padova;PD;Veneto;Professionista;2025-04-26;S001;Alessandro;Gallo;alessandro.gallo1@example.it;Lombardia;P022;Scrivania Regolabile;Arredo;FormaOffice;579.00;7;5.00;W02;Bologna Interporto;Bologna;BO;Telefono;Carta;Consegnato;2024-07-04;4.90;3855.25
OL00007810;O0003172;2025-07-01;C01381;Alessandro;Costa;alessandro.costa1381@example.it;+393642867771;Torino;TO;Piemonte;Professionista;2025-01-15;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P028;Firewall Appliance;Rete;NetWave;1290.00;5;0.00;W01;Milano Nord;Milano;MI;Telefono;Bonifico;Consegnato;2025-07-06;0.00;6450.00
OL00007811;O0003172;2025-07-01;C01381;Alessandro;Costa;alessandro.costa1381@example.it;+393642867771;Torino;TO;Piemonte;Professionista;2025-01-15;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P015;Microfono USB;Audio;SoundPeak;119.00;1;10.00;W01;Milano Nord;Milano;MI;Telefono;Bonifico;Consegnato;2025-07-06;4.90;112.00
OL00007812;O0003172;2025-07-01;C01381;Alessandro;Costa;alessandro.costa1381@example.it;+393642867771;Torino;TO;Piemonte;Professionista;2025-01-15;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P021;Sedia Ergonomica;Arredo;FormaOffice;349.00;6;5.00;W01;Milano Nord;Milano;MI;Telefono;Bonifico;Consegnato;2025-07-06;19.90;2009.20
OL00007813;O0003172;2025-07-01;C01381;Alessandro;Costa;alessandro.costa1381@example.it;+393642867771;Torino;TO;Piemonte;Professionista;2025-01-15;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P013;Webcam Full HD;Video;Visionix;69.00;7;20.00;W01;Milano Nord;Milano;MI;Telefono;Bonifico;Consegnato;2025-07-06;4.90;391.30
OL00007814;O0003173;2025-03-28;C00499;Marco;Ricci;marco.ricci499@example.it;+393725340343;Palermo;PA;Sicilia;PMI;2022-09-09;S006;Giulia;Romano;giulia.romano6@example.it;Veneto;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;3;0.00;W05;Torino Ovest;Torino;TO;E-commerce;PayPal;Consegnato;2025-04-02;0.00;327.00
OL00007815;O0003173;2025-03-28;C00499;Marco;Ricci;marco.ricci499@example.it;+393725340343;Palermo;PA;Sicilia;PMI;2022-09-09;S006;Giulia;Romano;giulia.romano6@example.it;Veneto;P022;Scrivania Regolabile;Arredo;FormaOffice;579.00;8;5.00;W05;Torino Ovest;Torino;TO;E-commerce;PayPal;Consegnato;2025-04-02;19.90;4420.30
OL00007816;O0003173;2025-03-28;C00499;Marco;Ricci;marco.ricci499@example.it;+393725340343;Palermo;PA;Sicilia;PMI;2022-09-09;S006;Giulia;Romano;giulia.romano6@example.it;Veneto;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;2;0.00;W05;Torino Ovest;Torino;TO;E-commerce;PayPal;Consegnato;2025-04-02;0.00;88.00
OL00007817;O0003174;2024-08-29;C00897;Elena;Fontana;elena.fontana897@example.it;+393903240294;Bari;BA;Puglia;PMI;2024-08-27;S019;Elena;Leone;elena.leone19@example.it;Campania;P012;Scanner Documentale;Ufficio;Printiva;199.00;6;10.00;W02;Bologna Interporto;Bologna;BO;Commerciale;Addebito diretto;Consegnato;2024-09-03;4.90;1079.50
OL00007818;O0003174;2024-08-29;C00897;Elena;Fontana;elena.fontana897@example.it;+393903240294;Bari;BA;Puglia;PMI;2024-08-27;S019;Elena;Leone;elena.leone19@example.it;Campania;P015;Microfono USB;Audio;SoundPeak;119.00;5;0.00;W02;Bologna Interporto;Bologna;BO;Commerciale;Addebito diretto;Consegnato;2024-09-03;12.90;607.90
OL00007819;O0003175;2025-11-10;C01597;Simone;Barbieri;simone.barbieri1597@example.it;+393826018153;Firenze;FI;Toscana;Microimpresa;2021-03-20;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P028;Firewall Appliance;Rete;NetWave;1290.00;7;20.00;W04;Napoli Hub;Napoli;NA;E-commerce;Addebito diretto;Consegnato;2025-11-17;19.90;7243.90
OL00007820;O0003175;2025-11-10;C01597;Simone;Barbieri;simone.barbieri1597@example.it;+393826018153;Firenze;FI;Toscana;Microimpresa;2021-03-20;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P017;Smartphone Business;Mobile;NovaTech;649.00;3;15.00;W04;Napoli Hub;Napoli;NA;E-commerce;Addebito diretto;Consegnato;2025-11-17;0.00;1654.95
OL00007821;O0003176;2025-03-29;C02470;Giorgio;Gallo;giorgio.gallo2470@example.it;+393600312864;Bologna;BO;Emilia-Romagna;Microimpresa;2025-05-12;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P011;Stampante Laser;Ufficio;Printiva;239.00;1;0.00;W05;Torino Ovest;Torino;TO;Commerciale;PayPal;Consegnato;2025-04-03;0.00;239.00
OL00007822;O0003176;2025-03-29;C02470;Giorgio;Gallo;giorgio.gallo2470@example.it;+393600312864;Bologna;BO;Emilia-Romagna;Microimpresa;2025-05-12;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P016;Tablet 11;Mobile;NovaTech;529.00;1;15.00;W05;Torino Ovest;Torino;TO;Commerciale;PayPal;Consegnato;2025-04-03;12.90;462.55
OL00007823;O0003176;2025-03-29;C02470;Giorgio;Gallo;giorgio.gallo2470@example.it;+393600312864;Bologna;BO;Emilia-Romagna;Microimpresa;2025-05-12;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P014;Cuffie Conference;Audio;SoundPeak;99.00;3;20.00;W05;Torino Ovest;Torino;TO;Commerciale;PayPal;Consegnato;2025-04-03;12.90;250.50
OL00007824;O0003177;2024-01-13;C01680;Andrea;Leone;andrea.leone1680@example.it;+393011263414;Salerno;SA;Campania;PMI;2025-01-03;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P012;Scanner Documentale;Ufficio;Printiva;199.00;5;20.00;W01;Milano Nord;Milano;MI;E-commerce;PayPal;Consegnato;2024-01-18;0.00;796.00
OL00007825;O0003177;2024-01-13;C01680;Andrea;Leone;andrea.leone1680@example.it;+393011263414;Salerno;SA;Campania;PMI;2025-01-03;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P009;Router Wi-Fi 6;Rete;NetWave;159.00;4;5.00;W01;Milano Nord;Milano;MI;E-commerce;PayPal;Consegnato;2024-01-18;0.00;604.20
OL00007826;O0003177;2024-01-13;C01680;Andrea;Leone;andrea.leone1680@example.it;+393011263414;Salerno;SA;Campania;PMI;2025-01-03;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P026;Licenza Antivirus;Software;SoftBridge;39.00;7;10.00;W01;Milano Nord;Milano;MI;E-commerce;PayPal;Consegnato;2024-01-18;12.90;258.60
OL00007827;O0003178;2025-10-27;C01345;Laura;Esposito;laura.esposito1345@example.it;+393996455849;Napoli;NA;Campania;PMI;2024-02-16;S040;Federico;Ricci;federico.ricci40@example.it;Sicilia;P027;Server Tower;Informatica;NovaTech;2190.00;4;15.00;W05;Torino Ovest;Torino;TO;E-commerce;Bonifico;Consegnato;2025-10-28;7.90;7453.90
OL00007828;O0003178;2025-10-27;C01345;Laura;Esposito;laura.esposito1345@example.it;+393996455849;Napoli;NA;Campania;PMI;2024-02-16;S040;Federico;Ricci;federico.ricci40@example.it;Sicilia;P001;Notebook Pro 14;Informatica;NovaTech;899.00;1;5.00;W05;Torino Ovest;Torino;TO;E-commerce;Bonifico;Consegnato;2025-10-28;0.00;854.05
OL00007829;O0003178;2025-10-27;C01345;Laura;Esposito;laura.esposito1345@example.it;+393996455849;Napoli;NA;Campania;PMI;2024-02-16;S040;Federico;Ricci;federico.ricci40@example.it;Sicilia;P003;Monitor 27 QHD;Informatica;Visionix;319.00;8;20.00;W05;Torino Ovest;Torino;TO;E-commerce;Bonifico;Consegnato;2025-10-28;0.00;2041.60
OL00007830;O0003179;2024-04-27;C00756;Chiara;Rinaldi;chiara.rinaldi756@example.it;+393167809378;Messina;ME;Sicilia;PMI;2022-03-16;S001;Alessandro;Gallo;alessandro.gallo1@example.it;Lombardia;P029;Proiettore Business;Video;Visionix;699.00;8;0.00;W04;Napoli Hub;Napoli;NA;Marketplace;Bonifico;Consegnato;2024-05-03;0.00;5592.00
OL00007831;O0003180;2024-02-21;C00318;Alessandro;Barbieri;alessandro.barbieri318@example.it;+393466777473;Novara;NO;Piemonte;Microimpresa;2024-04-13;S008;Davide;Costa;davide.costa8@example.it;Liguria;P002;Notebook Air 13;Informatica;NovaTech;749.00;1;10.00;W05;Torino Ovest;Torino;TO;Commerciale;PayPal;Consegnato;2024-02-22;0.00;674.10
OL00007832;O0003180;2024-02-21;C00318;Alessandro;Barbieri;alessandro.barbieri318@example.it;+393466777473;Novara;NO;Piemonte;Microimpresa;2024-04-13;S008;Davide;Costa;davide.costa8@example.it;Liguria;P025;Licenza Office Suite;Software;SoftBridge;149.00;5;5.00;W05;Torino Ovest;Torino;TO;Commerciale;PayPal;Consegnato;2024-02-22;12.90;720.65
OL00007833;O0003180;2024-02-21;C00318;Alessandro;Barbieri;alessandro.barbieri318@example.it;+393466777473;Novara;NO;Piemonte;Microimpresa;2024-04-13;S008;Davide;Costa;davide.costa8@example.it;Liguria;P019;UPS 1000VA;Energia;Voltix;189.00;5;15.00;W05;Torino Ovest;Torino;TO;Commerciale;PayPal;Consegnato;2024-02-22;19.90;823.15
OL00007834;O0003181;2024-06-17;C00221;Alice;Greco;alice.greco221@example.it;+393261427727;Lecce;LE;Puglia;Microimpresa;2023-11-08;S003;Laura;Romano;laura.romano3@example.it;Toscana;P012;Scanner Documentale;Ufficio;Printiva;199.00;8;20.00;W05;Torino Ovest;Torino;TO;E-commerce;PayPal;Consegnato;2024-06-24;0.00;1273.60
OL00007835;O0003182;2025-02-20;C00250;Chiara;Marino;chiara.marino250@example.it;+393199966803;Bergamo;BG;Lombardia;PMI;2024-07-29;S022;Alessandro;Costa;alessandro.costa22@example.it;Sicilia;P006;Dock USB-C;Accessori;Connecta;89.00;7;5.00;W02;Bologna Interporto;Bologna;BO;Commerciale;PayPal;Consegnato;2025-02-26;12.90;604.75
OL00007836;O0003183;2024-12-22;C01614;Ilaria;Conti;ilaria.conti1614@example.it;+393606450059;Bologna;BO;Emilia-Romagna;PMI;2023-04-25;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;2;10.00;W01;Milano Nord;Milano;MI;E-commerce;Bonifico;Consegnato;2024-12-26;12.90;92.10
OL00007837;O0003183;2024-12-22;C01614;Ilaria;Conti;ilaria.conti1614@example.it;+393606450059;Bologna;BO;Emilia-Romagna;PMI;2023-04-25;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P023;Hub HDMI;Accessori;Connecta;39.00;2;0.00;W01;Milano Nord;Milano;MI;E-commerce;Bonifico;Consegnato;2024-12-26;19.90;97.90
OL00007838;O0003183;2024-12-22;C01614;Ilaria;Conti;ilaria.conti1614@example.it;+393606450059;Bologna;BO;Emilia-Romagna;PMI;2023-04-25;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P008;NAS 2-Bay;Archiviazione;DataSafe;289.00;7;20.00;W01;Milano Nord;Milano;MI;E-commerce;Bonifico;Consegnato;2024-12-26;12.90;1631.30
OL00007839;O0003183;2024-12-22;C01614;Ilaria;Conti;ilaria.conti1614@example.it;+393606450059;Bologna;BO;Emilia-Romagna;PMI;2023-04-25;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P027;Server Tower;Informatica;NovaTech;2190.00;3;15.00;W01;Milano Nord;Milano;MI;E-commerce;Bonifico;Consegnato;2024-12-26;7.90;5592.40
OL00007840;O0003184;2025-09-15;C01093;Matteo;Marino;matteo.marino1093@example.it;+393581248838;Parma;PR;Emilia-Romagna;Professionista;2025-04-20;S013;Ilaria;Ricci;ilaria.ricci13@example.it;Sicilia;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;6;20.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Bonifico;Consegnato;2025-09-18;7.90;531.10
OL00007841;O0003184;2025-09-15;C01093;Matteo;Marino;matteo.marino1093@example.it;+393581248838;Parma;PR;Emilia-Romagna;Professionista;2025-04-20;S013;Ilaria;Ricci;ilaria.ricci13@example.it;Sicilia;P017;Smartphone Business;Mobile;NovaTech;649.00;6;10.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Bonifico;Consegnato;2025-09-18;4.90;3509.50
OL00007842;O0003185;2025-08-23;C02149;Laura;Greco;laura.greco2149@example.it;+393357362184;Parma;PR;Emilia-Romagna;PMI;2021-07-15;S021;Simone;Ricci;simone.ricci21@example.it;Piemonte;P011;Stampante Laser;Ufficio;Printiva;239.00;3;10.00;W05;Torino Ovest;Torino;TO;Commerciale;PayPal;Consegnato;2025-08-28;0.00;645.30
OL00007843;O0003186;2024-09-29;C00493;Elena;Bianchi;elena.bianchi493@example.it;+393565483050;Modena;MO;Emilia-Romagna;Microimpresa;2022-09-26;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;3;10.00;W04;Napoli Hub;Napoli;NA;E-commerce;Addebito diretto;Consegnato;2024-10-02;7.90;302.20
OL00007844;O0003187;2024-10-02;C01664;Ilaria;Caruso;ilaria.caruso1664@example.it;+393458249789;Venezia;VE;Veneto;Microimpresa;2021-03-04;S027;Ilaria;Lombardi;ilaria.lombardi27@example.it;Lazio;P014;Cuffie Conference;Audio;SoundPeak;99.00;7;0.00;W04;Napoli Hub;Napoli;NA;E-commerce;Carta;Consegnato;2024-10-03;19.90;712.90
OL00007845;O0003187;2024-10-02;C01664;Ilaria;Caruso;ilaria.caruso1664@example.it;+393458249789;Venezia;VE;Veneto;Microimpresa;2021-03-04;S027;Ilaria;Lombardi;ilaria.lombardi27@example.it;Lazio;P028;Firewall Appliance;Rete;NetWave;1290.00;7;20.00;W04;Napoli Hub;Napoli;NA;E-commerce;Carta;Consegnato;2024-10-03;7.90;7231.90
OL00007846;O0003187;2024-10-02;C01664;Ilaria;Caruso;ilaria.caruso1664@example.it;+393458249789;Venezia;VE;Veneto;Microimpresa;2021-03-04;S027;Ilaria;Lombardi;ilaria.lombardi27@example.it;Lazio;P008;NAS 2-Bay;Archiviazione;DataSafe;289.00;5;0.00;W04;Napoli Hub;Napoli;NA;E-commerce;Carta;Consegnato;2024-10-03;7.90;1452.90
OL00007847;O0003187;2024-10-02;C01664;Ilaria;Caruso;ilaria.caruso1664@example.it;+393458249789;Venezia;VE;Veneto;Microimpresa;2021-03-04;S027;Ilaria;Lombardi;ilaria.lombardi27@example.it;Lazio;P015;Microfono USB;Audio;SoundPeak;119.00;7;0.00;W04;Napoli Hub;Napoli;NA;E-commerce;Carta;Consegnato;2024-10-03;0.00;833.00
OL00007848;O0003188;2024-01-14;C00845;Marco;Santoro;marco.santoro845@example.it;+393964446871;Roma;RM;Lazio;Enterprise;2023-05-16;S007;Matteo;Bianchi;matteo.bianchi7@example.it;Sicilia;P029;Proiettore Business;Video;Visionix;699.00;1;5.00;W05;Torino Ovest;Torino;TO;Telefono;Bonifico;In preparazione;;0.00;664.05
OL00007849;O0003188;2024-01-14;C00845;Marco;Santoro;marco.santoro845@example.it;+393964446871;Roma;RM;Lazio;Enterprise;2023-05-16;S007;Matteo;Bianchi;matteo.bianchi7@example.it;Sicilia;P013;Webcam Full HD;Video;Visionix;69.00;4;5.00;W05;Torino Ovest;Torino;TO;Telefono;Bonifico;In preparazione;;0.00;262.20
OL00007850;O0003189;2024-04-11;C01321;Federico;Costa;federico.costa1321@example.it;+393735694639;Parma;PR;Emilia-Romagna;Professionista;2023-05-18;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P030;Speaker Conference;Audio;SoundPeak;179.00;1;10.00;W04;Napoli Hub;Napoli;NA;Telefono;Bonifico;Consegnato;2024-04-12;7.90;169.00
OL00007851;O0003189;2024-04-11;C01321;Federico;Costa;federico.costa1321@example.it;+393735694639;Parma;PR;Emilia-Romagna;Professionista;2023-05-18;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P016;Tablet 11;Mobile;NovaTech;529.00;1;5.00;W04;Napoli Hub;Napoli;NA;Telefono;Bonifico;Consegnato;2024-04-12;0.00;502.55
OL00007852;O0003189;2024-04-11;C01321;Federico;Costa;federico.costa1321@example.it;+393735694639;Parma;PR;Emilia-Romagna;Professionista;2023-05-18;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P009;Router Wi-Fi 6;Rete;NetWave;159.00;5;20.00;W04;Napoli Hub;Napoli;NA;Telefono;Bonifico;Consegnato;2024-04-12;12.90;648.90
OL00007853;O0003190;2025-04-25;C02031;Giulia;Rinaldi;giulia.rinaldi2031@example.it;+393646919399;Brescia;BS;Lombardia;PMI;2021-12-04;S003;Laura;Romano;laura.romano3@example.it;Toscana;P016;Tablet 11;Mobile;NovaTech;529.00;5;5.00;W05;Torino Ovest;Torino;TO;Marketplace;Addebito diretto;Consegnato;2025-04-26;12.90;2525.65
OL00007854;O0003190;2025-04-25;C02031;Giulia;Rinaldi;giulia.rinaldi2031@example.it;+393646919399;Brescia;BS;Lombardia;PMI;2021-12-04;S003;Laura;Romano;laura.romano3@example.it;Toscana;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;4;15.00;W05;Torino Ovest;Torino;TO;Marketplace;Addebito diretto;Consegnato;2025-04-26;4.90;154.50
OL00007855;O0003190;2025-04-25;C02031;Giulia;Rinaldi;giulia.rinaldi2031@example.it;+393646919399;Brescia;BS;Lombardia;PMI;2021-12-04;S003;Laura;Romano;laura.romano3@example.it;Toscana;P028;Firewall Appliance;Rete;NetWave;1290.00;5;10.00;W05;Torino Ovest;Torino;TO;Marketplace;Addebito diretto;Consegnato;2025-04-26;7.90;5812.90
OL00007856;O0003191;2025-05-15;C01417;Elena;Santoro;elena.santoro1417@example.it;+393608378265;Modena;MO;Emilia-Romagna;PMI;2025-04-12;S026;Luca;Greco;luca.greco26@example.it;Piemonte;P009;Router Wi-Fi 6;Rete;NetWave;159.00;4;5.00;W03;Roma Est;Roma;RM;Commerciale;PayPal;Consegnato;2025-05-22;12.90;617.10
OL00007857;O0003192;2024-03-21;C00754;Giulia;Bianchi;giulia.bianchi754@example.it;+393592047648;Caserta;CE;Campania;PMI;2022-02-07;S016;Andrea;Costa;andrea.costa16@example.it;Veneto;P018;Power Bank 20K;Mobile;Voltix;59.00;4;15.00;W04;Napoli Hub;Napoli;NA;Telefono;Addebito diretto;Consegnato;2024-03-28;19.90;220.50
OL00007858;O0003192;2024-03-21;C00754;Giulia;Bianchi;giulia.bianchi754@example.it;+393592047648;Caserta;CE;Campania;PMI;2022-02-07;S016;Andrea;Costa;andrea.costa16@example.it;Veneto;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;3;10.00;W04;Napoli Hub;Napoli;NA;Telefono;Addebito diretto;Consegnato;2024-03-28;4.90;123.70
OL00007859;O0003192;2024-03-21;C00754;Giulia;Bianchi;giulia.bianchi754@example.it;+393592047648;Caserta;CE;Campania;PMI;2022-02-07;S016;Andrea;Costa;andrea.costa16@example.it;Veneto;P025;Licenza Office Suite;Software;SoftBridge;149.00;5;15.00;W04;Napoli Hub;Napoli;NA;Telefono;Addebito diretto;Consegnato;2024-03-28;0.00;633.25
OL00007860;O0003193;2025-08-08;C00379;Sara;Rossi;sara.rossi379@example.it;+393188505589;Genova;GE;Liguria;Professionista;2023-12-07;S020;Federico;Costa;federico.costa20@example.it;Puglia;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;7;5.00;W05;Torino Ovest;Torino;TO;Telefono;Bonifico;Consegnato;2025-08-12;19.90;744.75
OL00007861;O0003193;2025-08-08;C00379;Sara;Rossi;sara.rossi379@example.it;+393188505589;Genova;GE;Liguria;Professionista;2023-12-07;S020;Federico;Costa;federico.costa20@example.it;Puglia;P027;Server Tower;Informatica;NovaTech;2190.00;4;5.00;W05;Torino Ovest;Torino;TO;Telefono;Bonifico;Consegnato;2025-08-12;19.90;8341.90
OL00007862;O0003194;2024-07-16;C02066;Matteo;Ricci;matteo.ricci2066@example.it;+393664408513;Taranto;TA;Puglia;PMI;2021-01-07;S037;Luca;Barbieri;luca.barbieri37@example.it;Sicilia;P016;Tablet 11;Mobile;NovaTech;529.00;7;0.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Carta;Consegnato;2024-07-20;7.90;3710.90
OL00007863;O0003194;2024-07-16;C02066;Matteo;Ricci;matteo.ricci2066@example.it;+393664408513;Taranto;TA;Puglia;PMI;2021-01-07;S037;Luca;Barbieri;luca.barbieri37@example.it;Sicilia;P030;Speaker Conference;Audio;SoundPeak;179.00;2;5.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Carta;Consegnato;2024-07-20;12.90;353.00
OL00007864;O0003194;2024-07-16;C02066;Matteo;Ricci;matteo.ricci2066@example.it;+393664408513;Taranto;TA;Puglia;PMI;2021-01-07;S037;Luca;Barbieri;luca.barbieri37@example.it;Sicilia;P005;Mouse Wireless;Accessori;KeyForge;49.90;8;20.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Carta;Consegnato;2024-07-20;0.00;319.36
OL00007865;O0003194;2024-07-16;C02066;Matteo;Ricci;matteo.ricci2066@example.it;+393664408513;Taranto;TA;Puglia;PMI;2021-01-07;S037;Luca;Barbieri;luca.barbieri37@example.it;Sicilia;P008;NAS 2-Bay;Archiviazione;DataSafe;289.00;5;10.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Carta;Consegnato;2024-07-20;12.90;1313.40
OL00007866;O0003195;2024-05-28;C00157;Sara;Caruso;sara.caruso157@example.it;+393377810081;Salerno;SA;Campania;Enterprise;2023-10-17;S004;Laura;Rossi;laura.rossi4@example.it;Lazio;P029;Proiettore Business;Video;Visionix;699.00;8;5.00;W01;Milano Nord;Milano;MI;Marketplace;Addebito diretto;Consegnato;2024-06-01;4.90;5317.30
OL00007867;O0003195;2024-05-28;C00157;Sara;Caruso;sara.caruso157@example.it;+393377810081;Salerno;SA;Campania;Enterprise;2023-10-17;S004;Laura;Rossi;laura.rossi4@example.it;Lazio;P007;SSD Esterno 1TB;Archiviazione;DataSafe;129.00;6;10.00;W01;Milano Nord;Milano;MI;Marketplace;Addebito diretto;Consegnato;2024-06-01;0.00;696.60
OL00007868;O0003195;2024-05-28;C00157;Sara;Caruso;sara.caruso157@example.it;+393377810081;Salerno;SA;Campania;Enterprise;2023-10-17;S004;Laura;Rossi;laura.rossi4@example.it;Lazio;P018;Power Bank 20K;Mobile;Voltix;59.00;1;10.00;W01;Milano Nord;Milano;MI;Marketplace;Addebito diretto;Consegnato;2024-06-01;0.00;53.10
OL00007869;O0003196;2025-07-05;C01670;Alessandro;Romano;alessandro.romano1670@example.it;+393419406965;Catania;CT;Sicilia;Enterprise;2021-06-09;S007;Matteo;Bianchi;matteo.bianchi7@example.it;Sicilia;P030;Speaker Conference;Audio;SoundPeak;179.00;2;10.00;W01;Milano Nord;Milano;MI;E-commerce;Carta;Reso;2025-07-10;4.90;327.10
OL00007870;O0003196;2025-07-05;C01670;Alessandro;Romano;alessandro.romano1670@example.it;+393419406965;Catania;CT;Sicilia;Enterprise;2021-06-09;S007;Matteo;Bianchi;matteo.bianchi7@example.it;Sicilia;P014;Cuffie Conference;Audio;SoundPeak;99.00;7;0.00;W01;Milano Nord;Milano;MI;E-commerce;Carta;Reso;2025-07-10;19.90;712.90
OL00007871;O0003196;2025-07-05;C01670;Alessandro;Romano;alessandro.romano1670@example.it;+393419406965;Catania;CT;Sicilia;Enterprise;2021-06-09;S007;Matteo;Bianchi;matteo.bianchi7@example.it;Sicilia;P012;Scanner Documentale;Ufficio;Printiva;199.00;7;5.00;W01;Milano Nord;Milano;MI;E-commerce;Carta;Reso;2025-07-10;7.90;1331.25
OL00007872;O0003196;2025-07-05;C01670;Alessandro;Romano;alessandro.romano1670@example.it;+393419406965;Catania;CT;Sicilia;Enterprise;2021-06-09;S007;Matteo;Bianchi;matteo.bianchi7@example.it;Sicilia;P027;Server Tower;Informatica;NovaTech;2190.00;7;0.00;W01;Milano Nord;Milano;MI;E-commerce;Carta;Reso;2025-07-10;0.00;15330.00
OL00007873;O0003197;2025-04-02;C01453;Matteo;Longo;matteo.longo1453@example.it;+393112678669;Latina;LT;Lazio;Microimpresa;2022-10-19;S003;Laura;Romano;laura.romano3@example.it;Toscana;P023;Hub HDMI;Accessori;Connecta;39.00;8;0.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Addebito diretto;Spedito;2025-04-09;4.90;316.90
OL00007874;O0003197;2025-04-02;C01453;Matteo;Longo;matteo.longo1453@example.it;+393112678669;Latina;LT;Lazio;Microimpresa;2022-10-19;S003;Laura;Romano;laura.romano3@example.it;Toscana;P010;Switch 8 Porte;Rete;NetWave;79.00;1;0.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Addebito diretto;Spedito;2025-04-09;7.90;86.90
